,provider,A_family,A_vcpu,B_family,B_vcpu,C_family,C_type,C_vcpu,nodes,workload,target_cost,target_runtime,status
1917,B,,,0,0,,,,4,creditcard-polynomial_features,0.0129494643688201,45.70399188995361,ok
1918,A,0,0,,,,,,2,santander-logistic_regression,0.0058475263700485,335.2085180282593,ok
1919,C,,,,,1,2,0,4,santander-standard_scaler,0.0032183281957838,22.229434967041016,ok
1920,C,,,,,1,1,0,3,buzz-linear_regression,0.0322808964035113,495.99328660964966,ok
1921,C,,,,,1,1,1,5,creditcard-quantile_transformer,0.0020389570087856,9.398521423339844,ok
1922,C,,,,,1,1,1,4,creditcard-logistic_regression,0.0047736305962668,27.504913806915283,ok
1923,C,,,,,1,1,0,4,santander-poisson_regression,0.048559595539146,559.5856080055237,ok
1924,C,,,,,0,2,1,2,creditcard-spectral_clustering,0.0117023574242904,105.83557772636414,ok
1925,C,,,,,0,0,0,2,buzz-poisson_regression,0.0046942558172543,114.54060554504396,ok
1926,C,,,,,0,0,1,3,buzz-quantile_transformer,0.0030749489247798,25.00975131988525,ok
1927,B,,,0,0,,,,5,buzz-quantile_transformer,0.0067785180807113,19.139345169067383,ok
1928,C,,,,,0,2,1,5,creditcard-poisson_regression,0.0098754041494753,35.72507882118225,ok
1929,C,,,,,0,0,1,2,buzz-naive_bayes,0.0005035147555828,6.142920970916748,ok
1930,C,,,,,0,2,0,3,santander-spectral_clustering,0.0017499534130386,21.101996660232544,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1931,C,,,,,1,2,0,4,buzz-linear_regression,0.0861019689020315,594.71812748909,ok
1932,A,0,1,,,,,,2,santander-polynomial_features,0.0208925550462404,598.8311955928802,Timed out.
1933,C,,,,,0,1,0,2,santander-naive_bayes,0.0004604327862747,15.217564821243286,ok
1934,C,,,,,0,2,0,4,creditcard-kmeans,0.0019263301887014,17.421640872955322,ok
1935,C,,,,,0,0,1,3,buzz-kmeans,0.0039062621148228,31.771143674850464,ok
1936,B,,,0,1,,,,2,creditcard-standard_scaler,0.0027329725782076,9.645785570144652,ok
1937,C,,,,,1,2,1,5,santander-poisson_regression,0.1599184219619962,441.8314037322998,ok
1938,C,,,,,0,0,0,2,creditcard-kmeans,0.0007535867206811,18.38763856887817,ok
1939,A,2,1,,,,,,5,santander-standard_scaler,0.0019681497992409,23.696786880493164,ok
1940,C,,,,,1,2,0,4,buzz-poisson_regression,0.014117970704582,97.51476311683656,ok
1941,C,,,,,1,2,1,4,santander-logistic_regression,0.0351507185086674,121.39542078971864,ok
1942,C,,,,,0,2,1,3,santander-xgboost,0.0118357820250916,71.36150908470154,ok
1943,C,,,,,0,1,0,4,buzz-spectral_clustering,0.0003327582220125,5.498924016952515,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1944,C,,,,,1,0,0,3,santander-logistic_regression,0.0212982052340904,244.33887457847595,ok
1945,A,2,1,,,,,,4,creditcard-standard_scaler,0.0012784581216706,19.241008520126343,ok
1946,A,1,1,,,,,,2,santander-standard_scaler,0.0003620073177284,9.90293574333191,ok
1947,B,,,0,0,,,,3,santander-kmeans,0.0252375318706035,118.76485586166382,ok
1948,B,,,1,1,,,,2,santander-naive_bayes,0.0035081926992204,13.378700971603394,ok
1949,C,,,,,1,2,1,2,buzz-polynomial_features,0.0072111793813175,49.80860662460327,ok
1950,B,,,1,0,,,,4,santander-standard_scaler,0.0065812744776407,25.0980806350708,ok
1951,A,0,1,,,,,,3,buzz-standard_scaler,0.0003309687580267,6.324243783950806,ok
1952,A,1,1,,,,,,5,santander-naive_bayes,0.0005780328745312,6.324979782104492,ok
1953,C,,,,,1,0,0,2,santander-standard_scaler,0.0012876546096536,22.15849232673645,ok
1954,B,,,1,1,,,,2,buzz-polynomial_features,0.0247819022549523,94.50725436210632,ok
1955,A,2,0,,,,,,4,creditcard-polynomial_features,0.0005237832199997,15.766050100326538,ok
1956,C,,,,,1,0,0,4,creditcard-spectral_clustering,0.0086616374933984,74.52651762962341,ok
1957,A,2,0,,,,,,2,creditcard-naive_bayes,7.911883330345153e-05,4.763006687164307,ok
1958,B,,,1,0,,,,5,creditcard-naive_bayes,0.0022389424973063,6.830672025680542,ok
1959,C,,,,,0,0,0,5,buzz-kmeans,0.0036006573853989,35.14265036582947,ok
1960,A,1,0,,,,,,3,creditcard-logistic_regression,0.0012694670067032,46.30274796485901,ok
1961,C,,,,,0,2,0,3,santander-kmeans,0.0095951276212573,115.70385217666626,ok
1962,C,,,,,0,0,1,3,santander-standard_scaler,0.0016994692799448,13.822442293167114,ok
1963,A,0,0,,,,,,2,santander-kmeans,0.0030203868154949,173.14319324493408,ok
1964,C,,,,,1,2,1,3,creditcard-standard_scaler,0.0018265859885215,8.41098690032959,ok
1965,C,,,,,1,2,1,4,santander-quantile_transformer,0.020193007428858,69.73793816566467,ok
1966,C,,,,,0,0,0,3,creditcard-kmeans,0.0011096332886338,18.05015516281128,ok
1967,C,,,,,0,0,0,4,buzz-polynomial_features,0.0056568497170766,69.0140266418457,ok
1968,A,2,0,,,,,,5,creditcard-logistic_regression,0.0010089471959736,24.29571843147278,ok
1969,C,,,,,1,2,1,5,santander-logistic_regression,0.0318137431852685,87.89675784111023,ok
1970,C,,,,,1,0,1,5,buzz-spectral_clustering,0.0023996573415067,8.258858919143677,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1971,A,2,1,,,,,,5,creditcard-xgboost,0.001148206346631,13.824558019638062,ok
1972,A,1,1,,,,,,5,buzz-spectral_clustering,0.0003398677916659,3.7189180850982666,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1973,B,,,1,0,,,,2,santander-linear_regression,0.0433787197176615,330.8546419143677,ok
1974,C,,,,,1,0,0,2,buzz-spectral_clustering,0.0006358169140815,10.941400051116943,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1975,A,2,1,,,,,,2,buzz-standard_scaler,0.0001969633126523,5.928661584854126,ok
1976,B,,,0,0,,,,3,santander-xgboost,0.0266839047014713,125.57131624221802,ok
1977,A,0,0,,,,,,5,buzz-naive_bayes,0.0001467651662561,3.3653159141540527,ok
1978,C,,,,,0,0,0,2,buzz-spectral_clustering,0.0003758957790017,9.171918153762816,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
1979,A,1,0,,,,,,5,creditcard-xgboost,0.0009388238167431,20.54568839073181,ok
1980,C,,,,,1,1,0,5,creditcard-quantile_transformer,0.001067320209576,9.839571714401243,ok
1981,C,,,,,0,1,1,4,buzz-logistic_regression,0.0160481204067548,132.59987115859985,ok
1982,C,,,,,1,2,1,5,creditcard-logistic_regression,0.0090428196430868,24.98399901390076,ok
1983,C,,,,,0,0,1,5,buzz-linear_regression,0.0457876211318175,223.4450807571411,ok
1984,C,,,,,0,1,1,3,buzz-logistic_regression,0.0140755173679685,155.06794500350952,ok
1985,C,,,,,1,1,1,3,creditcard-quantile_transformer,0.001067287628889,8.199392795562744,ok
1986,C,,,,,1,1,0,5,santander-xgboost,0.0649609749833742,598.8719844818115,Timed out.
1987,A,2,1,,,,,,2,santander-polynomial_features,0.0076140278377003,229.18478441238403,"(""('transform-b82d90c248e4c3b0456054d39e5a1b0a', 15, 0)"", <Worker 'tcp://192.168.73.200:33783', name: tcp://192.168.73.200:33783, memory: 0, processing: 12>)"
1988,A,2,1,,,,,,3,creditcard-poisson_regression,0.0024506851782004,49.17762899398804,ok
1989,C,,,,,1,2,1,4,creditcard-polynomial_features,0.008716184073925,30.10194039344788,ok
1990,C,,,,,0,0,0,2,buzz-polynomial_features,0.0026404488915284,64.42738246917725,ok
1991,C,,,,,0,1,1,3,creditcard-linear_regression,0.0069841896107983,76.94380974769592,ok
1992,C,,,,,1,0,1,2,buzz-quantile_transformer,0.0044539059097501,38.32232618331909,ok
1993,C,,,,,0,0,0,3,santander-xgboost,0.0075722848841071,123.176655292511,ok
1994,C,,,,,1,0,0,3,santander-standard_scaler,0.0020580368498961,23.610365390777588,ok
1995,A,0,0,,,,,,2,buzz-standard_scaler,8.972901182704502e-05,5.143701314926148,ok
1996,A,2,0,,,,,,3,santander-logistic_regression,0.00554878191334,222.6935884952545,ok
1997,C,,,,,0,0,1,4,creditcard-logistic_regression,0.0048784418530782,29.75869369506836,ok
1998,C,,,,,1,2,0,5,santander-naive_bayes,0.0037042726279298,20.46873593330384,ok
1999,B,,,1,0,,,,4,creditcard-spectral_clustering,0.0200761749500698,76.56168413162231,ok
2000,C,,,,,0,1,1,4,buzz-standard_scaler,0.0007947135210323,6.566433191299439,ok
2001,A,0,1,,,,,,5,buzz-linear_regression,0.0133245234159628,152.76523661613464,ok
2002,C,,,,,0,1,0,5,buzz-quantile_transformer,0.0016714660547037,22.097160577774048,ok
2003,B,,,0,0,,,,2,creditcard-quantile_transformer,0.0018684311807155,13.188925981521606,ok
2004,B,,,1,0,,,,5,creditcard-polynomial_features,0.0181536497010125,55.384016036987305,ok
2005,A,0,0,,,,,,5,buzz-xgboost,0.0015893951817353,36.44473028182984,ok
2006,B,,,1,0,,,,2,creditcard-polynomial_features,0.0083190839687983,63.45064043998718,ok
2007,B,,,1,0,,,,3,santander-linear_regression,0.0291369215043385,148.1538381576538,ok
2008,C,,,,,1,2,0,5,buzz-linear_regression,0.0459225301591555,253.75457954406733,ok
2009,B,,,1,0,,,,5,creditcard-linear_regression,0.0194809636924001,59.43344855308533,ok
2010,A,0,0,,,,,,3,santander-logistic_regression,0.0057961834861834,221.5101969242096,ok
2011,A,1,1,,,,,,2,creditcard-linear_regression,0.0034525498057206,94.44665122032166,ok
2012,C,,,,,0,2,0,4,buzz-standard_scaler,0.000688878613215,6.230186223983765,ok
2013,C,,,,,1,1,1,3,santander-spectral_clustering,0.003561846229434,27.36373543739319,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2014,B,,,0,0,,,,4,santander-quantile_transformer,0.0157730646173159,55.66963982582092,ok
2015,A,2,1,,,,,,5,creditcard-quantile_transformer,0.0005635684664381,6.785439729690552,ok
2016,C,,,,,1,0,1,4,buzz-naive_bayes,0.0013246326405207,5.698706388473511,ok
2017,A,0,1,,,,,,4,creditcard-spectral_clustering,0.0045035824643241,64.5417869091034,ok
2018,A,1,1,,,,,,3,creditcard-spectral_clustering,0.0043683986328442,79.66684436798096,ok
2019,C,,,,,1,0,0,4,creditcard-polynomial_features,0.0040410319783952,34.76987361907959,ok
2020,C,,,,,0,2,0,2,creditcard-poisson_regression,0.0068760855325004,124.3739972114563,ok
2021,C,,,,,0,0,0,3,buzz-logistic_regression,0.0121698147234678,197.9636392593384,ok
2022,C,,,,,0,1,0,4,santander-polynomial_features,0.0049515871391201,81.82638216018677,"(""('transform-b82d90c248e4c3b0456054d39e5a1b0a', 1, 0)"", <Worker 'tcp://10.0.163.6:33111', name: tcp://10.0.163.6:33111, memory: 0, processing: 6>)"
2023,A,2,1,,,,,,3,creditcard-xgboost,0.0006091127526362,12.22299838066101,ok
2024,C,,,,,1,0,0,2,creditcard-polynomial_features,0.0022658214966191,38.99119210243225,ok
2025,C,,,,,1,1,1,4,buzz-xgboost,0.004930635266304,28.409550189971924,ok
2026,C,,,,,0,0,0,4,creditcard-standard_scaler,0.0005472925705432,6.677013874053955,ok
2027,C,,,,,0,1,1,2,creditcard-quantile_transformer,0.000827682370696,13.677685976028442,ok
2028,B,,,0,0,,,,2,santander-kmeans,0.0188662304063638,133.1733911037445,ok
2029,A,0,0,,,,,,2,creditcard-poisson_regression,0.0022803246147897,130.71924543380737,ok
2030,C,,,,,0,2,1,4,creditcard-xgboost,0.0031715385536723,14.341623783111572,ok
2031,C,,,,,0,2,1,2,buzz-linear_regression,0.0662204562456433,598.894734621048,Timed out.
2032,C,,,,,0,2,0,4,creditcard-linear_regression,0.007216965585246,65.2699019908905,ok
2033,A,0,1,,,,,,3,buzz-polynomial_features,0.0013637000331878,26.05796241760254,ok
2034,C,,,,,0,0,0,2,creditcard-xgboost,0.0011673225590586,28.482860326766968,ok
2035,C,,,,,1,2,1,3,santander-poisson_regression,0.098278177591602,452.5472490787506,ok
2036,C,,,,,1,0,1,5,creditcard-kmeans,0.0044361151123046,15.2677001953125,ok
2037,A,1,0,,,,,,5,santander-polynomial_features,0.001383409724964,30.275228023529053,in <closed TCP>: Stream is closed
2038,C,,,,,0,2,0,5,buzz-standard_scaler,0.0009803488311853,7.0929834842681885,ok
2039,C,,,,,1,1,1,5,santander-standard_scaler,0.0042795121257172,19.72630429267884,ok
2040,A,2,1,,,,,,4,creditcard-kmeans,0.0006844492201805,10.301075220108032,ok
2041,B,,,0,0,,,,5,buzz-spectral_clustering,0.0019330436736345,5.458005666732788,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2042,C,,,,,1,2,0,5,creditcard-standard_scaler,0.0015976884601513,8.828362941741943,ok
2043,A,2,0,,,,,,2,buzz-kmeans,0.0005590579974386,33.65566539764404,ok
2044,A,2,1,,,,,,2,santander-spectral_clustering,0.0006017266627682,18.11217379570008,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2045,C,,,,,1,1,1,2,creditcard-naive_bayes,0.0004730400436719,5.451165676116943,ok
2046,C,,,,,1,1,1,3,santander-naive_bayes,0.002440488977313,18.7489550113678,ok
2047,C,,,,,0,1,0,3,santander-polynomial_features,0.0048501850288748,106.86757802963255,"('transform-b82d90c248e4c3b0456054d39e5a1b0a', 7, 0)"
2048,A,2,1,,,,,,5,creditcard-logistic_regression,0.0016671262816588,20.072423458099365,ok
2049,A,0,1,,,,,,5,buzz-naive_bayes,0.0004627559430069,5.3054821491241455,ok
2050,C,,,,,1,1,1,3,buzz-linear_regression,0.0589771970821221,453.0898623466492,ok
2051,C,,,,,1,2,0,5,creditcard-spectral_clustering,0.0143074087926414,79.05859041213989,ok
2052,C,,,,,1,0,0,5,buzz-xgboost,0.0079824606056345,54.94619154930115,ok
2053,A,2,1,,,,,,3,buzz-logistic_regression,0.00616422741882,123.69687128067017,ok
2054,C,,,,,1,2,0,3,creditcard-standard_scaler,0.000687330420653,6.329980850219727,ok
2055,C,,,,,1,2,1,5,buzz-linear_regression,0.1705429989329974,471.1855688095093,ok
2056,C,,,,,1,0,1,2,buzz-spectral_clustering,0.0012786879281467,11.002094984054564,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2057,C,,,,,1,1,0,3,creditcard-naive_bayes,0.0004927329973975,7.570801496505737,ok
2058,A,1,1,,,,,,4,creditcard-poisson_regression,0.0031889813987943,43.61828660964966,ok
2059,A,2,1,,,,,,4,buzz-spectral_clustering,0.0002514461447397,3.784306526184082,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2060,B,,,0,0,,,,4,buzz-poisson_regression,0.0140148707906405,49.46424984931946,ok
2061,C,,,,,0,1,0,4,santander-naive_bayes,0.001128844361248,18.65447330474853,ok
2062,C,,,,,0,2,0,4,creditcard-logistic_regression,0.0047469890299171,42.93154859542847,ok
2063,C,,,,,1,0,1,2,creditcard-logistic_regression,0.0085889780717425,73.9013409614563,ok
2064,A,0,0,,,,,,2,buzz-kmeans,0.0007056864757008,40.453364849090576,ok
2065,C,,,,,1,1,0,4,santander-spectral_clustering,0.0023860311271879,27.495877265930176,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2066,C,,,,,0,0,1,5,santander-quantile_transformer,0.0117606223214467,57.39221954345703,ok
2067,C,,,,,0,1,0,2,santander-spectral_clustering,0.0009274690262222,30.653377532958984,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2068,A,2,0,,,,,,5,santander-polynomial_features,0.011337109244234,273.0006239414215,"(""('transform-b82d90c248e4c3b0456054d39e5a1b0a', 9, 0)"", <Worker 'tcp://192.168.71.158:45233', name: tcp://192.168.71.158:45233, memory: 0, processing: 1>)"
2069,C,,,,,0,0,1,2,creditcard-linear_regression,0.0098339427935997,119.97490191459656,ok
2070,C,,,,,0,1,1,3,santander-linear_regression,0.0094676734434008,104.30399298667908,ok
2071,A,2,1,,,,,,3,santander-kmeans,0.0045028552699883,90.35829973220824,ok
2072,A,1,0,,,,,,4,buzz-standard_scaler,0.0002069409307638,5.660998106002808,ok
2073,B,,,0,0,,,,4,santander-spectral_clustering,0.0055320576906204,19.524909496307373,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2074,B,,,0,1,,,,2,creditcard-spectral_clustering,0.0252147831837336,88.99335241317749,ok
2075,C,,,,,0,1,0,4,creditcard-naive_bayes,0.0004412168311643,7.29123330116272,ok
2076,C,,,,,1,0,0,5,creditcard-spectral_clustering,0.0105836502762635,72.85113000869751,ok
2077,C,,,,,0,2,1,2,creditcard-logistic_regression,0.0090815684021647,82.13328337669373,ok
2078,C,,,,,1,2,0,2,santander-poisson_regression,0.04335243976344,598.882513999939,Timed out.
2079,A,0,1,,,,,,5,creditcard-quantile_transformer,0.0004853388721413,5.56439471244812,ok
2080,C,,,,,1,1,0,5,buzz-naive_bayes,0.0005231487212247,4.8228819370269775,ok
2081,C,,,,,1,0,1,3,santander-logistic_regression,0.0293487712543805,168.34859228134155,ok
2082,A,0,1,,,,,,4,santander-polynomial_features,0.0053905808484819,77.25354719161987,in <closed TCP>: Stream is closed
2083,A,0,0,,,,,,3,santander-quantile_transformer,0.0019073413331508,72.89202547073364,ok
2084,A,0,0,,,,,,2,creditcard-linear_regression,0.0020341708452701,116.60851979255676,ok
2085,C,,,,,1,1,0,2,santander-quantile_transformer,0.0046656214760012,107.53032851219176,ok
2086,C,,,,,1,0,1,5,buzz-kmeans,0.0078036881975332,26.857817888259888,ok
2087,A,2,0,,,,,,2,creditcard-poisson_regression,0.0019258960132731,115.94022822380066,ok
2088,C,,,,,1,2,0,3,santander-quantile_transformer,0.0093197949164509,85.83080506324768,ok
2089,A,1,1,,,,,,5,buzz-xgboost,0.0021337414199776,23.347930431365967,ok
2090,A,1,1,,,,,,3,santander-spectral_clustering,0.001486642077883,27.11201357841492,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2091,C,,,,,0,2,1,4,creditcard-linear_regression,0.0107359680738258,48.54779863357544,ok
2092,C,,,,,0,2,1,2,santander-poisson_regression,0.066214189105401,598.838054895401,Timed out.
2093,B,,,1,1,,,,2,buzz-naive_bayes,0.0015469748454623,5.89948034286499,ok
2094,C,,,,,0,2,1,5,buzz-xgboost,0.0065454672852542,23.67876100540161,ok
2095,A,2,1,,,,,,4,santander-xgboost,0.004407510529677,66.33377051353455,ok
2096,A,1,0,,,,,,2,creditcard-kmeans,0.0002582129922045,14.12715458869934,ok
2097,C,,,,,1,2,0,4,santander-naive_bayes,0.0020902141859796,14.43739652633667,ok
2098,A,2,1,,,,,,3,santander-poisson_regression,0.0174291940046151,349.7497124671936,ok
2099,C,,,,,1,2,1,3,santander-naive_bayes,0.0048805326242446,22.47367286682129,ok
2100,C,,,,,1,2,1,2,santander-logistic_regression,0.0423864103325472,292.7687590122223,ok
2101,C,,,,,1,2,1,3,buzz-kmeans,0.0073871114135185,34.015862226486206,ok
2102,C,,,,,0,1,1,4,creditcard-linear_regression,0.0057653453391615,47.63698363304138,ok
2103,A,0,0,,,,,,3,buzz-poisson_regression,0.0018711612579822,71.50934743881226,ok
2104,B,,,1,1,,,,2,buzz-logistic_regression,0.0686938869232601,261.9682128429413,ok
2105,C,,,,,1,2,0,2,creditcard-quantile_transformer,0.0012365509362618,17.082054376602173,ok
2106,A,0,0,,,,,,5,santander-xgboost,0.0043403547873761,99.52405881881714,ok
2107,A,0,1,,,,,,5,santander-linear_regression,0.00533288302607,61.14133405685425,ok
2108,A,0,1,,,,,,4,creditcard-xgboost,0.0008449015274047,12.108461380004885,ok
2109,C,,,,,0,1,1,4,santander-naive_bayes,0.0021824502179718,18.032804489135746,ok
2110,C,,,,,1,1,0,3,buzz-logistic_regression,0.0153332104557752,235.5935025215149,ok
2111,A,1,0,,,,,,4,santander-logistic_regression,0.0058016004536151,158.70639538764954,ok
2112,C,,,,,1,1,0,3,santander-polynomial_features,0.0094259474883278,144.82889866828918,"(""('transform-b82d90c248e4c3b0456054d39e5a1b0a', 1, 0)"", <Worker 'tcp://10.0.67.9:40559', name: tcp://10.0.67.9:40559, memory: 0, processing: 16>)"
2113,A,2,1,,,,,,2,santander-poisson_regression,0.0193294304321342,581.8223206996918,ok
2114,C,,,,,0,1,0,3,santander-quantile_transformer,0.0038480609896302,84.7870659828186,ok
2115,C,,,,,0,1,0,2,buzz-spectral_clustering,0.0002583973785614,8.540179967880249,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2116,C,,,,,0,2,1,3,buzz-standard_scaler,0.0013463723860645,8.11768627166748,ok
2117,C,,,,,1,0,0,3,buzz-poisson_regression,0.0075211309305826,86.28448486328125,ok
2118,C,,,,,1,2,1,5,buzz-poisson_regression,0.024654110415048,68.11573100090027,ok
2119,C,,,,,1,1,0,5,buzz-standard_scaler,0.0008088165618975,7.45643949508667,ok
2120,B,,,0,1,,,,2,santander-logistic_regression,0.0472453890442848,166.74843192100525,ok
2121,C,,,,,1,0,0,4,buzz-spectral_clustering,0.0010528241108258,9.05871605873108,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2122,C,,,,,1,0,0,3,buzz-kmeans,0.0028531059877872,32.73161745071411,ok
2123,B,,,0,0,,,,3,santander-kmeans,0.022306060308218,104.96969556808472,ok
2124,A,1,1,,,,,,3,buzz-naive_bayes,0.0003017280676762,5.502639532089233,ok
2125,A,1,1,,,,,,2,buzz-polynomial_features,0.000937826937331,25.65484023094177,ok
2126,A,1,1,,,,,,3,buzz-xgboost,0.0016490515811045,30.073889017105103,ok
2127,C,,,,,0,0,1,4,creditcard-polynomial_features,0.0041258106568813,25.1676127910614,ok
2128,A,0,1,,,,,,5,creditcard-spectral_clustering,0.0050272648276223,57.63743114471436,ok
2129,C,,,,,0,0,0,2,buzz-linear_regression,0.0245450998859167,598.9044299125671,Timed out.
2130,A,0,1,,,,,,5,santander-polynomial_features,0.0290852099405394,333.4610056877136,ok
2131,B,,,0,1,,,,2,creditcard-quantile_transformer,0.0052294476032257,18.4568738937378,ok
2132,B,,,0,0,,,,5,santander-logistic_regression,0.040334289068977,113.88505148887634,ok
2133,C,,,,,0,2,1,4,santander-naive_bayes,0.0015212198307726,6.878920793533325,ok
2134,A,0,1,,,,,,5,santander-kmeans,0.0061319948457347,70.3031256198883,ok
2135,C,,,,,0,1,1,2,santander-quantile_transformer,0.0053097103107865,87.744469165802,ok
2136,C,,,,,1,0,0,4,buzz-standard_scaler,0.0010813527972433,9.304182767868042,ok
2137,C,,,,,0,2,1,3,santander-polynomial_features,0.0781180443864306,470.9973132610321,ok
2138,C,,,,,0,2,0,4,santander-xgboost,0.0104793217318275,94.7744996547699,ok
2139,B,,,0,0,,,,3,creditcard-logistic_regression,0.0065145547568798,30.65672826766968,ok
2140,C,,,,,0,2,0,3,creditcard-naive_bayes,0.0006141871581121,7.406240224838257,ok
2141,A,2,1,,,,,,4,creditcard-xgboost,0.0007362755839559,11.0810706615448,ok
2142,A,2,1,,,,,,5,santander-kmeans,0.0062083039856619,74.74881052970886,ok
2143,A,1,0,,,,,,5,santander-xgboost,0.0037253036467896,81.52640199661255,ok
2144,C,,,,,1,0,1,4,creditcard-spectral_clustering,0.0149279395710627,64.22153735160828,ok
2145,C,,,,,0,1,0,3,buzz-poisson_regression,0.0038817585003304,85.52954721450806,ok
2146,A,2,1,,,,,,3,buzz-standard_scaler,0.00016074529922,3.225658178329468,ok
2147,C,,,,,0,2,1,3,creditcard-quantile_transformer,0.002246947682205,13.547527074813845,ok
2148,C,,,,,0,1,1,5,santander-quantile_transformer,0.0087770484264492,58.0172860622406,ok
2149,C,,,,,0,2,0,5,creditcard-poisson_regression,0.0093660217848539,67.76469326019287,ok
2150,A,0,0,,,,,,2,buzz-linear_regression,0.0104476559253003,598.9102122783661,Timed out.
2151,A,2,1,,,,,,4,buzz-linear_regression,0.0133015184539688,200.1900770664215,ok
2152,C,,,,,1,2,0,4,santander-polynomial_features,0.0054493495871225,37.63940620422363,in <closed TCP>: Stream is closed
2153,C,,,,,1,1,0,4,creditcard-kmeans,0.0016842897644837,19.40922904014588,ok
2154,C,,,,,1,2,1,4,buzz-logistic_regression,0.037162630162292,128.34369587898254,ok
2155,C,,,,,0,2,0,3,buzz-polynomial_features,0.0065336989125661,78.78729319572449,ok
2156,B,,,1,0,,,,2,creditcard-naive_bayes,0.0011017912636862,8.40349268913269,ok
2157,A,2,0,,,,,,5,buzz-polynomial_features,0.0017235295897059,41.50305366516113,ok
2158,C,,,,,0,1,1,4,santander-standard_scaler,0.0029430795135148,24.31761193275452,ok
2159,C,,,,,0,0,1,3,creditcard-polynomial_features,0.0029039501235008,23.61895179748535,ok
2160,A,2,0,,,,,,2,santander-quantile_transformer,0.0010198984178569,61.39856696128845,ok
2161,A,0,1,,,,,,2,creditcard-naive_bayes,0.000213943681452,6.13214373588562,ok
2162,C,,,,,1,1,0,4,creditcard-linear_regression,0.0053103169265323,61.19443321228027,ok
2163,C,,,,,1,1,0,5,santander-polynomial_features,0.0088901484089427,81.95783424377441,"(""('transform-b82d90c248e4c3b0456054d39e5a1b0a', 3, 0)"", <Worker 'tcp://10.0.73.2:35131', name: tcp://10.0.73.2:35131, memory: 0, processing: 16>)"
2164,C,,,,,1,1,0,4,santander-quantile_transformer,0.0067597940440707,77.89775466918945,ok
2165,C,,,,,0,0,0,2,buzz-quantile_transformer,0.0012829391162792,31.3039231300354,ok
2166,C,,,,,0,0,0,3,santander-logistic_regression,0.0165423485785186,269.0906641483307,ok
2167,C,,,,,0,0,1,2,santander-linear_regression,0.0126932513486544,154.85869884490967,ok
2168,A,2,0,,,,,,2,buzz-xgboost,0.0008051771936681,48.4722056388855,ok
2169,B,,,1,0,,,,5,creditcard-standard_scaler,0.0035780398474799,10.916053771972656,ok
2170,B,,,1,0,,,,5,santander-kmeans,0.0334771786000993,102.13376522064208,ok
2171,C,,,,,1,2,1,3,santander-logistic_regression,0.0353390140604575,162.7276165485382,ok
2172,C,,,,,1,0,1,3,santander-polynomial_features,0.0070739152121543,40.57695150375366,in <closed TCP>: Stream is closed
2173,C,,,,,1,0,1,5,buzz-naive_bayes,0.0019721409564548,6.787483215332031,ok
2174,B,,,0,0,,,,2,creditcard-kmeans,0.0021431405981381,15.128051280975342,ok
2175,C,,,,,1,1,1,2,buzz-linear_regression,0.0519674467802312,598.8566210269928,Timed out.
2176,A,0,0,,,,,,4,santander-spectral_clustering,0.000503743876828,14.4385187625885,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2177,A,0,0,,,,,,3,creditcard-kmeans,0.0003783367242018,14.458728313446043,ok
2178,C,,,,,1,1,1,4,santander-spectral_clustering,0.0041762515203158,24.06290888786316,"Input contains NaN, infinity or a value too 0 for dtype('float64')."
2179,C,,,,,0,1,0,4,santander-xgboost,0.0362383801566521,598.8495123386383,Timed out.
2180,C,,,,,1,1,0,5,santander-standard_scaler,0.0033686525057752,31.055439233779907,ok
2181,A,0,1,,,,,,2,santander-logistic_regression,0.009524590663645,272.99782156944275,ok
2182,B,,,1,0,,,,2,buzz-polynomial_features,0.0152768162769741,116.51809024810792,ok
2183,A,0,0,,,,,,5,creditcard-xgboost,0.000923151889046,21.167814016342163,ok
2184,C,,,,,1,0,1,4,creditcard-naive_bayes,0.0011142479802237,4.793609857559204,ok
2185,C,,,,,1,2,0,2,santander-xgboost,0.0138647945221132,191.53208088874817,ok
2186,C,,,,,1,0,0,2,santander-linear_regression,0.0131873221741517,226.9328863620758,ok
2187,C,,,,,1,1,0,3,buzz-kmeans,0.003077378123184,47.28365874290466,ok
2188,A,1,1,,,,,,5,creditcard-xgboost,0.0014455431939495,15.81749391555786,ok
2189,C,,,,,0,2,1,4,buzz-quantile_transformer,0.0041106197418551,18.58812713623047,ok
